,title,sentiment
1795,bertrand sciard ha been the vice chairman of the board of director of aldata solution since april 2007 .,1
973,an appeal concerning the project ha been lodged at the czech ministry of the environment .,1
2699,"sale in latin america increased by 42 % to eur 432mn , and a total of 8.7 mn mobile device were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",2
883,the final outcome of the right offering is to be reported around 23 october 2009 .,1
1098,management decided at the end of 2005 to increase cathode copper capacity .,1
1951,the transaction is expected to be finalized by dec 2009 .,1
2196,more staff ha been recruited in japan to further complement it network of close to 50 service location in more than 20 country worldwide .,2
886,"the maximum grade of the veneer yield is calculated , based on the dimension and grade of the veneer product , a well a by iterating the place of the peeling ax and simulating the peeling process .",1
1475,payment of share shall be effected on subscription .,1
2395,componenta s objective with this agreement is to increase business on it existing production line .,2
1600,"the huge bridge girder will be delivered to the site from our plant in ylivieska , finland .",1
2783,"the move is aimed at boosting sale , cost efficiency and market share in finland .",2
2743,"theodosopoulos said tellabs could be of value to nokia siemens or nortel given it leading supply status with verizon , along with high growth product .",2
2560,"neste oil s board proposed 1.00 eur dividend for the full year 2007 , compared with 0.90 eur a year ago .",2
458,"uk s sarantel to outsource part of it process to elcoteq plant in estonia london , oct 13 , bns the british miniature antenna maker sarantel ha signed an agreement to outsource it assembly test and supply chain process to the plant of elcoteq in the estonian capital tallinn .",1
1752,the appointment will be in force until the new ceo ha been appointed .,1
78,in february the elcoteq group sold it st petersburg facility according to unconfirmed information the reason could have been supply problem because of the russian custom service .,0
2820,"sale improved to sek 1,553 mn , compared with sek 1,408 mn .",2
1056,bluewin security is available a a monthly subscription .,1
906,"the business idea of budget sport is to offer customer a wide range of high quality sport equipment and clothing at low price , the company said .",1
1450,talvivaara mining company plc talvivaara mining company is an internationally significant base metal producer with it primary focus on nickel and zinc using a technology known a bioheapleaching to extract metal out of ore .,1
2891,operating profit rose to eur 1.6 mn from eur 1.1 mn in the corresponding period in 2006 .,2
2607,"in january september 2007 , finnlines net sale rose to eur 505.4 mn from eur 473.5 mn in the corresponding period in 2006 .",2
380,comptel corporation will publish it financial statement for 2008 on 12 february 2009 .,1
1926,forest certification is a voluntary system aimed at promoting sustainable forest management in commercial forest .,1
1815,the total value of these two contract is over eur 21 million .,1
715,the right margin will be viewed separately in detail with every customer .,1
2467,technopolis is europe s leading operator of technoparks .,2
686,"the tekla structure 16 installation ha been built according to microsoft s requirement for the window 7 certification , the company added .",1
2478,"with capman a a partner , we will be able to further develop our business and continue to focus on providing quality restaurant service for our customer , say christopher wynne , ceo of papa john s russia .",2
305,swedbank s share have been hardest hit of the swedish bank by the ongoing international financial crisis .,0
209,consolidated operating profit from continuing operation decreased by 62.3 % to eur 51.2 mn from eur 135.7 mn in 2007 .,0
1375,during the negotiation a reduction of 21 person ha taken place through natural redundancy or termination of fixed term contract .,1
2183,"a a result , the company currently anticipates net sale to increase and the operating result to be positive .",2
2878,"known a post bank , the concept would see fidelity bank rolling out 75 office in ghana post premise , to provide financial service to the people .",2
1426,elisa will expand the use of this technology provided the pilot prof successful .,1
885,"finnish holding company panostaja oyj said on june 12 , 2007 it ha signed a letter of intent to acquire local lahden lampokasittely oy and heatmasters oy , active in the heat treatment of metal , for a total 3.1 mln euro $ 4.1 mln .",1
1512,the output of the contract total 72 mwe .,1
2016,"ethanol would be made from barley , and production could start in 2008 .",1
2523,"in future , the company intends to look for know how from outside the company and to cooperate with other actor in the sector .",2
1590,symphony service provides development service for aldata gold .,1
191,operating profit in the fourth quarter went down to eur3m from eur4 .2 m for the corresponding period of 2009 a it included cost of growth project .,0
2279,a new kveyt light variety of suomalainen pekoni marketed under the atrium brand name is now available to consumer in finland .,2
1265,"finnish drug distributor and wholesaler oriola kd oyj said on october 11 , 2006 it named anne kariniemi vice president of it logistics and sourcing department a of january 15 , 2007 .",1
483,"includes company and brand share data by category , a well a distribution channel data .",1
915,the writing and publication of lemmink aeinen s history is a continuation of earlier collaboration between antti tuuri and the company .,1
2512,"beyond the improved voice capability , customer now have a streamlined way to comply with recall and other traceability requirement , providing them with a competitive advantage .",2
277,"in 2009 , comptel slipped to a net loss of eur2 .1 m from a profit of eur6 .6 m in the previous year .",0
988,in his turn fradkov said russia is interested in adopting finnish experience in forming technology park in the framework of implementing the law on special economic zone .,1
1368,"the company s transportation business is conducted through florida rock tank line , which is a southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodity .",1
1754,"we look forward to take part in the future development of the company , say tomas billing , president of nordstjernan .",1
1507,"it is also set to launch a messaging service in the next few day , which would enable user to access their e mail account on m exchange .",1
571,the remote radio head module will be available at 4w power for 2.5 ghz and 3.5 ghz tdd frequency band .,1
993,"after the split , the number of k share will be 9 540 000 and the number of a share 26 885 540 .",1
2546,"adanac molybdenum of canada ha ordered grinding technology for it molybdenum project in british columbia , canada , while shalkiya zinc of kazakhstan ha awarded a contract for grinding technology for the shalkiya zinc lead project in kazakhstan .",2
2900,"the last quarter wa the best quarter of 2009 in net sale , and the operating margin rose to 12.2 % .",2
585,"bawag is to issue a benchmark , covered deal .",1
1544,"the scope of the project is to find the most cost efficient method for phosphorous removal and to deliver the storing and dosing equipment , which can be used in continuous operation at the plant .",1
2895,the concept enables a commercially affordable way to manufacture high quality tco coated glass for the solar industry .,2
1877,the customer is local company etera mutual pension insurance co and the principal tenant of the unit will be medium company alma medium corp hel aln1v .,1
674,the oulu plant employ approximately 120 people .,1
1565,"jensen , njastein and mike critch , the head of dovre north america business unit , will report to toivola .",1
855,we make available the following brand new market analysis cement uk cement poland cement belgium these analysis give a clear overview of the actual situation and future outlook of the cement industry in some european country .,1
447,"the board machine , which will have a wire width of 6.25 m and a design speed of 900 m min , will produce close to 1,400 tonne of folding boxboard per day .",1
1313,honkarakenne oyj a world leading manufacturer of genuine wooden home will be sponsoring finnish crosscountry skier virpi kuitunen for the next three year .,1
2108,"adp news nov 28 , 2008 finnish power supply solution provider efore oyj omx efo1v announced today the launch of opus dc , the latest power system in it opus product line .",2
1498,"the remainder of it revenue will come from technology agreement with other firm , interdigital said .",1
2179,he also mention that this improvement to the service follows the recent expansion of the finnlines service from bilbao via antwerp and helsinki and from hull via helsinki to st. petersburg .,2
2586,"bilfinger investor cheered the agreement , pushing share up 7 % , or euro 3.30 , to euro 50.29 , in afternoon trade .",2
2447,"for the first nine month of 2010 , the company s net profit rose to eur41m from eur30m for the corresponding period of 2009 .",2
1588,the plan will result in the introduction of new and highly specialized manufacturing method and also entail change to personnel at the facility .,1
2582,finnish plumbing and heating system supplier uponor corporation omx helsinki unr1v said on tuesday 12 august that it board of director ha authorised the management to proceed with a company wide cost reduction program .,2
1247,the bond ha a value of eur150m and a maturity of 4 year .,1
294,"operating loss totalled eur 5.2 mn , compared to a loss of eur 3.4 mn in the corresponding period in 2008 2009 .",0
588,"ahlstrom , headquartered in helsinki , finland , is a global company involved in the development , manufacture and marketing of high performance fibre based material .",1
1281,"the market share of volkswagen passenger car in finland wa 10.1 percent , audi had a market share of 3.1 percent and seat s share wa 0.9 percent .",1
1316,olli pekka kallasvuo wa elected a vice chairman of the board .,1
1688,pharmaceutical market in netherlands global research data service published recently a market analysis about the pharmaceutical market in netherlands .,1
1592,to be number one mean creating added value for stakeholder in everything we do .,1
2188,operating profit rose to eur 4.7 mn from eur 3.6 mn .,2
425,the value of the deal is estimated at between sek25m and sek50m .,1
534,finnish honkarakenne that specialises in the building of log house is planning to use pine from russian karelia .,1
1054,"the study evaluated the safety , tolerability and pharmacokinetics of repeated dos of intravenously administered antibody in 26 patient with active plaque psoriasis .",1
1727,"byline tim moran cellular phone giant nokia corp. is offering $ 8.1 billion for digital map supplier navteq corp. , of chicago .",1
2421,i warmly welcome michael frei to outotec .,2
1988,uponor maintains it full year guidance for 2010 .,1
132,"in 2009 , stora enso s net loss wa eur 879.7 million compared to eur 673.4 million in the previous year .",0
2162,"we continued actively to focus r d and to position our offering away from point solution towards dynamic end to end solution , ervio stated .",2
1833,the business area s net sale were slightly over 2m in 2006 .,1
2529,"of the price , kesko s share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",2
2569,"tallink claim the watertight door of both vana tallinn and regina baltica , including their electrical system , are fully in working order .",2
1878,"of bavelloni s and nst s joint venture , bavelloni tool , completes semiproducts that are produced in italy into high quality tool that will be sold under the diapol brand .",1
2638,paper maker stora enso oyj said friday it ha been acquitted of charge that it participated in a paper price fixing conspiracy in the united state .,2
556,exel want to serve it industrial customer with individual product .,1
2248,the diluted loss per share narrowed to eur 0.27 from eur 0.86 .,2
1376,delivery will start immediately in june 2008 and will be completed in 2008 .,1
2590,"adp news dec 11 , 2008 finnish construction and engineering company outotec oyj omx ote1v said today it won a eur 28 million usd 36.8 m order to expand the phosphate concentrator in siilinjarvi of norwegian minera",2
570,lsc s 30 employee will move to ixonos with their existing status and benefit .,1
352,"adp news feb 4 , 2009 finnish broadband data communication system and solution company teleste oyj hel tlt1v said today it net profit decreased to eur 5.5 million usd 7.2 m for 2008 from eur 9.4 million for 200",0
91,the operating margin came down to 2.4 % from 5.7 % .,0
2649,skf 6 april 2010 alandsbanken ha given a buy recommendation on swedish industrial company skf ab sto skf b with a share price target of sek150 .,2
2835,the company intends to raise production capacity in 2006 .,2
1170,"linde act responsibly towards it shareholder , business partner , employee , society and the environment in every one of it business area , region and location across the globe .",1
2097,"we can choose the most efficient , best overall value option for our customer already at the bidding stage .",2
1285,"new chairman of the board of director , mr chaim katzman , will give a presentation and answer question .",1
2231,talvivaara ha secured a 10 year off take agreement for 100 per cent of it main output of nickel and cobalt to norilsk nickel and entered into a long term zinc streaming agreement with nyrstar nv .,2
1359,the revenue of the business reached nok 12 million for 2008 .,1
1345,the vessel are the largest and fastest ropax vessel in the world that will be built by fincantieri .,1
697,"mr. atul chopra , chief operating officer president , tecnotree elaborated i am eager to see the continued success of the former tecnomen , bringing lifetree product to mena , under the tecnotree umbrella .",1
2423,it estimate the operating profit to further improve from the third quarter .,2
348,"finnish suominen corporation that make wet wipe , nonwovens , and flexible packaging is starting employer employee negotiation at it tampere plant in finland to lay off about 25 employee .",0
1767,"unbelievably , the company that make them fiskars corporation wa formed in 1649 when a dutch merchant named peter thorwoste wa given a charter to establish a blast furnace and forging operation in the small finnish village of fiskars .",1
2266,"kesko corporation stock exchange release 28.02.2008 at 09.30 1 1 kesko corporation and aspo plc today signed an agreement by which aspo acquires the share capital of kauko telko ltd , a subsidiary wholly owned by kesko .",2
2350,"in 2008 , the deal is likely to bring saving of eur 20mn 25mn .",2
2093,"according to schmardin , nordea will most likely try to win customer over from other pension fund provider .",2
1137,each year the dividend is deducted from the subscription price .,1
1662,rubin say he expects capman to announce 1 2 additional transaction in 2009 .,1
1344,"alexandria , va. , oct. 6 united state patent no . 7,804,288 , issued on sept. 28 , wa assigned to vacon oyj vaasa , finland .",1
2746,"for q2 2010 , consolidated earnings before tax totaled eur4 .5 m , compared to eur3 .9 m , and net profit wa eur3 .2 m , compared to eur2 .9 m in the previous year .",2
2730,poyry ha a good track record of major transportation project in latin america .,2
1339,"according to the act , university can now acquire private funding .",1
2407,"vdw combined with lxe device enhances productivity , enabling worker to use a single device to perform voice , scanning and keyboard function .",2
453,kone is listed on the nordic exchange in helsinki .,1
913,delivery will start in the second half of 2007 and the start up of the mill is scheduled for 2008 .,1
1199,the ore body is sufficient to support anticipated production for at least 46 year .,1
1274,"berling capital , umo capital and veikko laine are the biggest shareholder in amanda capital .",1
1729,"in russia , raisio s food division s home market stretch all the way to vladivostok .",1
37,"however , the net sale declined to eur 803.6 million from eur 1.2 billion .",0
974,"128,538 share can still be subscribed for with series e share option , max .",1
2681,"neste oil corp. ha signed long term procurement contract with honkajoki oy and findest protein oy , both owned by finnish food manufacturer , for the supply of animal fat for biodiesel production at neste s 200,000 b cd porvoo , finland , refinery .",2
983,"kaupthing forecast that finnish swedish stora enso will close it mill in reisholz , in germany .",1
1670,"the share subscribed for under the stock option were registered in the trade register on 20 january 2011 , a of which date the new share will establish shareholder right .",1
1817,okmetic revised it 2010 financial outlook based on it order book .,1
1921,the presentation material can be viewed on the company s website in english after the conference .,1
39,finnair said that the cancellation of flight would cause daily loss of x20ac 2.5 million u $ 3 million .,0
1651,"incap , headquartered in oulu , finland , is a electronics contract manufacturer with some 750 employee in finland , estonia and india .",1
169,the total need for staff cut corresponds to about 300 man year .,0
1355,at capman haavisto will be responsible for group finance and accounting and it .,1
737,"the report profile 158 company including many key and niche player including major nonwovens manufacturer such a ahlstrom corporation , asahi kasei corporation , buckeye technology , inc. , ei .",1
2658,"sale climbed 19.2 pct to 1.002 bln eur , surpassing the 953 mln eur consensus figure .",2
2610,"operating profit of kauppalehti group rose to eur 1.5 mn from eur 1.3 mn , and that of marketplace to eur 1.3 mn from eur 1.0 mn in the third quarter of 2006 .",2
2458,"the launch of the plant in june went well , and it ha been producing the advanced fuel for a couple of week .",2
634,this solution is an extension to the existing online mediation solution delivered earlier by comptel and ibm .,1
2559,validating our fgvoip client through symbian signed represents a significant step forward in accomplishing this goal .,2
1778,"helsinki afx cramo said it ha agreed to sell cramo nederland bv cnl , it dutch machinery and equipment rental unit , to jaston groep for an undisclosed sum .",1
1290,it inspects the company strategic strength and weakness .,1
579,"jussi pesonen , member of the sampo board since 2006 , will renounce his seat in sampo board .",1
2044,bg crane ha been a strong partner for hiab in australia for many year .,1
1533,"the business goal for 2009 will realize with the temporary lay offs carried out in the summer of 2009 , and with other saving measure .",1
892,nordea will coordinate the syndicated loan .,1
1713,"at some point in 2010 , all separate company name , such a palmberg , tekmanni , lemcon , forssan betoni , suonenjoen betonituote , among others , will disappear .",1
780,the group had an order book of eur 7.74 mn at the end of 2007 .,1
159,"in addition , a further 29 employee can be laid off until further notice and the whole workforce can be laid off for short period if needed .",0
2719,"lee man paper and metso have a long and prosperous co operation , a good example of which are the changshu and hongmei kraftliner machine delivered earlier .",2
1566,"the total service concept also includes technology service , with which raute support it customer throughout the entire life cycle of their investment .",1
2244,"this new deal ha strengthened the partnership from telemig celular and tecnomen , which it ha started since the beginning of telemig s prepaid operation .",2
61,"finnish textile and clothing group marimekko oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",0
849,the combined capital of these fund is expected to be eur 100mn 150mn .,1
2256,sysopen digia had signed an agreement with the main shareholder of sentera holding in total 77.39 % of the share capital and vote of sentera .,2
2798,the company expects it net sale in 2008 to increase 5 10 % from 2007 .,2
1043,"in 2008 , kemira recorded revenue of approximately eur 2.8 billion and had a staff of 9,400 .",1
2413,the robust growth wa the result of the inclusion of clothing chain lindex in the group in december 2007 .,2
1793,"the total restructuring cost are expected to be about eur 30mn , of which eur 13.5 mn wa booked in december 2008 .",1
1543,yvonne jones is owner of chameleon interior .,1
1070,"russian medium venture minority shareholder peter hervy denied the plan to sell ovum press , the daily said .",1
53,"however , the order received during the period under review fell by 17 % quarter on quarter from the eur 213 million recorded in the second quarter of 2010 .",0
258,"in q2 of 2009 , profit before tax amounted to eur 13.6 mn , down from eur 26.8 mn in q2 of 2008 .",0
505,"capman s first real estate fund , which had a total investment capacity of euro 500 million and closed in june 2005 , invested in commercial property in the helsinki metropolitan area .",1
752,"combined with the basware enterprise purchase to pay portfolio , it provides a high level of automation for procurement and invoice workflow .",1
1832,"in future , the plant will focus on the production of flange profile for wind farm tower .",1
1891,"the outsourcing agreement , which cover equipment and depot in turku and tampere , will run for five year , cramo said on thursday .",1
1847,a filter is used to pre process packet to determine if they need to be further processed by the processor of the network device .,1
1407,"industry in asia pakistan , malaysia , taiwan and philippine today , global research data service is going to publish several market analysis about the cement market in asia .",1
2899,the company said it observed a current stabilisation in price and there is potential for higher price for delivery in the first quarter of 2011 .,2
2194,"and the broker repeated it buy rating , based on expectation that current restructuring will lead to a clear improvement in performance in europe in 2007 .",2
1389,karppinen expects the consolidation trend to continue in the finnish market .,1
1266,the impact of this acquisition to teleste s net sale for 2010 is estimated to be approximately eur 2 million .,1
2383,"for telenor , the three and a half year contract is worth an estimated 12.6 m. yit ha chosen telenor and elisa a it principal supplier of ict solution in norway , sweden , denmark and finland .",2
1583,mr skogster currently serf a the manager responsible for abb oy s system module for low voltage drive .,1
771,"these company own a 20,000 sq . m. office and commercial building and substantial amount of building right for a new shopping center in liljeholmen , stockholm .",1
2712,"m real corporation press release on 3 november at 10 35 am m real corporation wa the second best company in the material sector including e.g . forest industry company in the carbon disclosure leadership index cdli , nordic report 2009 .",2
2348,the acquisition of kaupthing sverige will bring a significant positive non recurring addition to the group s performance .,2
2596,ruukki announced that it ha signed an agreement with aker solution of norway to supply 24 suction anchor in september 2010 from it kalajoki unit in finland .,2
1085,qpr product family is fully compatible with microsoft s window 7 operating system .,1
1591,pohjola will act a the manager of the issue and the bond will be listed on nasdaq omx helsinki ltd. .,1
1421,they ve already allocated money for the inventory .,1
1325,finnish energy company fortum ha set itself new stricter target limit for short term carbon dioxide emission from it heat and electricity production .,1
2046,"the order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for plyfa s hassela mill , central sweden .",1
1586,"after the transaction , tikkurila ha no powder coating related operation .",1
1750,"finnish cargo handling solution company cargotec oyj said on june 17 , 2008 that it will acquire new zealand tailgate distributor zepro tailgate 1987 limited for an undisclosed sum .",1
1741,unc charlotte would also deploy ssh tectia connector to enable secure application connectivity .,1
1553,"the joint venture will invest about eur 500,000 in production technology straight away .",1
1554,another noticeable thing is that the search for tata and airtel brand wa mostly related to broadband connection .,1
1587,the dividend will come on top of the 0.45 eur on a share and 0.43 on k share it ha already paid on last year s account .,1
1163,the number of customer is one of the most important parameter in determining the price of electricity network .,1
963,it appears from statistic of the technical surveillance authority that customer who switch service provider mostly transfer their number to elisa s network .,1
2808,lean system support change management and component purchasing extremely well .,2
1537,"the share issue , derogating from the pre emptive right of the shareholder and comprising some six million new share at market price , will be offered for subscription by shareholder , holder of capital note and by professional client .",1
398,the proposed consolidation activity will impact approximately 30 position .,1
584,the percentage of share and voting right have been calculated in proportion to the total number of share registered with the trade register and the total number of voting right related to them .,1
948,niam offer financial investor a high return via investment in fund that in turn invest in all type of property .,1
704,"the platform is based built on intel s second generation mid platform , called moorestown .",1
431,mobile communication and wireless broadband provider nokia inc nyse nok today set new financial target and forecast for nokia and the mobile device industry and also for nokia siemens network and the mobile and fixed infrastructure and related service market .,1
292,"initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in it subsidiary .",0
145,"konecranes oyj kcr1v fh fell 5.5 percent to 20.51 euro , the biggest fall since june .",0
1918,"we serve a broad range of customer , including construction and process industry , shipyard , the public sector and household .",1
2057,the personnel s expertise and high level of technology play a major role in exel composite operation .,1
1165,we know there are some of our own people out there .,1
2,"the steelmaker said that the drop in profit wa explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for it product a customer find it increasingly difficult to fund operation .",0
576,"motorola , the world s second largest maker of cell phone , unveiled the new phone tuesday in a bid to resurrect it ailing handset business .",1
2828,the plan is estimated to generate some eur 5 million usd 6.5 m in cost saving on an annual basis .,2
339,"helsinki thomson financial share closed little changed , with cargotec and huhtamaki dropping sharply on disappointing second quarter report .",0
1694,"the interim report for the first quarter is published on may 8 , 2009 .",1
1961,"the company serf approximately 3,000 customer in over 100 country .",1
925,"the market value of one crane is some usd6m , reported the finnish news agency stt .",1
265,"operating profit decreased to nearly eur 1.7 mn , however .",0
376,fortum also ha a blocking stake in northwestern tgk 1 .,1
1726,a merger between upm and finnish swedish stora enso is not likely either .,1
271,"operating profit , excluding non recurring item , totaled eur 0.2 mn , down from eur 0.8 mn in the corresponding period in 2006 .",0
696,"glaston s own glass processing unit , tamglass glass processing , is a manufacturer of high quality safety glass product operating in finland .",1
2876,finnish messaging solution developer tecnomen corporation omx helsinki tem1v said on thursday 11 december that it ha received an expansion order for it convergent charging solution in latin america .,2
244,"a total of 16.5 mn passenger ship journey took place in the northern baltic sea in 2007 , slightly down from 16.5 mn in 2006 .",0
2032,"jeder beta tester erh aelt kostenlos sechs monate lang update und hat laut eigener aussage die m glichkeit , die finale version zu beeinflussen .",1
476,aldata to share space optimization vision at apollo user group and 2009 category management association conference company will unveil new solution that combine business intelligence with space planning data at conference,1
1567,the eur17m contract includes both design and construction work .,1
1594,"nordea s definitely too big for sampo to acquire , said an analyst but sampo would appear to have an agenda for nordea ahead of the privatisation .",1
1712,"a total of 750,330 new citycon share with a nominal value of eur 1.35 per share were subscribed in december exercising the a b c option based on the company s stock option plan 1999 .",1
1550,the implementation of the deal is subject to the approval by the finnish competition authority .,1
2694,the diesel margin ha remained high .,2
2859,through this transaction we are able to participate in developing the industry .,2
2448,"finnish larox ha signed a contract with the talvivaara project for the delivery of filter to the talvivaara nickel mine in sotkamo , in finland .",2
1731,the venture recently agreed to buy motorola s wireless network business for $ 1.2 billion and to deploy lightsquared s national 4g network .,1
250,"the total headcount reduction will be 50 person , the company said .",0
413,stuk today is a full service house expert in radiation and nuclear safety issue .,1
545,"in the second quarter of 2009 , net sale through operator business partner represented 47 % of the group s total net sale .",1
1193,"the new company will likely hold an ipo on the nyse or another international stock exchange , according to altimo which manages the alfa group s telecommunication asset and teliasonera s agreement , which ha been published on the website of the u.s. security and exchange commission .",1
738,"finnish suominen corporation that make wipe , nonwovens , and flexible packaging , ha a plant near warsaw , in poland , that make flexible packaging .",1
310,"the tightened competition situation in the production automation market ha affected net sale during 2006 , cencorp said .",0
893,we want to serve k citymarket customer by offering them interesting and topical selection .,1
1131,connectivity service include outsourced scan and capture which transfer paper invoice into electronic format and basware business transaction service enables the customer to receive and send invoice in an electronic format .,1
1449,tracker g400 is a gps collar for hunting dog allowing to monitor the dog s position and movement with a map application for mobile phone .,1
2813,"nokia will continue to invest in future development of qt for the benefit of all user , both commercial and lgpl .",2
15,"last year , upm cut production , closed mill in finland and slashed 700 job .",0
1807,"alexandria , va. , aug. 27 timo vataja of tampere , finland , virve inget of oulu , finland , have developed a computer program product with activating the right of use .",1
721,"finnish neste oil that wa previously on the list , ha fallen off the list completely .",1
1420,the company s board of director will propose a dividend of eur 0.14 for 2008 at the annual general meeting .,1
2545,the shopping center will have a prime location right next to the myllypuro metro station .,2
981,"risto raty , tekla s executive vice president , said that tekla structure and archicad will cover the entire design and documentation workflow throughout a construction project .",1
1735,"sonoco product co. , a u.s. packaging company , said friday it bought the 75 percent of italy s demolli industria cartaria spa it did not already own .",1
2446,"finnish ponsse ha signed an agreement with babcock africa for the distribution and support of ponsse forest machine , harvester head , and information system in south africa .",2
2341,the growth of net sale ha continued favourably in the middle east and africaand in asia pacific .,2
363,"upon establishment , the plan is directed to approximately 20 person .",1
2218,revenue grew 12 percent to x20ac 3.6 billion u $ 4.5 billion .,2
182,"sale in finland decreased by 10.5 % in january , while sale outside finland dropped by 17 % .",0
985,"a part of the transaction , the aenekoski paper mill remained in m real s ownership and continued galerie art production for sappi under a long term contract .",1
2669,"nokia also noted the average selling price of handset declined during the period , though it mobile phone profit margin rose to more than 22 percent from 13 percent in the year ago quarter .",2
1194,"the finland based company say it will move into an existing 260,000 square foot facility in september .",1
1854,"f secure internet security 2010 is a security service for surfing the web , online banking and shopping , e mail , and other online activity .",1
2673,"separately , yit corporation and austrian firm e ag last week signed an agreement on the sale of e s building system service business in germany , austria , poland , the czech republic , hungary and romania for eur 55 mln .",2
1121,neste shipping is the most likely to remain finnish a the oil sector and it transport are significant for emergency supply .,1
187,"sale in finland decreased by 2.0 % , and international sale decreased by 9.3 % in term of euro , and by 15.1 % in term of local currency .",0
619,"foodservice and consumer good market are served by approximately 13,000 people in 54 manufacturing unit and several sale office in 33 country .",1
1494,tielinja generated net sale of 7.5 mln euro $ 9.6 mln in 2005 .,1
1175,after 1 april 2007 cencorp will not have any own employee in the territory .,1
2441,technical indicator for the stock are bullish and s p give nok a positive 4 star out of 5 buy ranking .,2
2121,"ruukki s delivery volume and selling price showed favourable development and the company s comparable net sale grew by 50 % year on year to eur647m , ceo sakari tamminen said .",2
614,"the approximately 20,000 dwt vessel ha been ordered from india .",1
1466,"weber convinced his friend ray ostrom , who owned a lake street sporting good store , to sell the lure .",1
1991,"poyry plc additional information by heikki malinen , president and ceo , poyry plc tel . 358 10 33 21307 poyry is a global expert in consulting and engineering .",1
994,dragonfly love is another video shot from start to finish using the nokia n8 .,1
934,the met is located in the central business district cbd of bangkok .,1
371,le than ten people will face pension agreement .,1
2787,"continuing operation turned an operating loss of eur 0.1 mn , a slight improvement from a loss of eur 0.2 mn a year earlier .",2
2090,"st. petersburg , oct 14 prime ta finnish tire producer nokian tyre plan to invest about 50 million euro in the expansion of it tire plant in the city of vsevolozhsk in russia s leningrad region in 2011 , the company s president kim gran told reporter thursday .",2
593,"tekla provides 3d software for building and infrastructure engineering , with a focus on building information modelling of steel and concrete structure from design to construction .",1
1770,"a downloadable instruction sheet , instructional video , and project idea for the award winning everywhere punch tm window system can be found at ww.fiskars.com .",1
726,"the annual report contains the financial statement , the consolidated financial statement , the report by the board of director and the auditor s report .",1
826,"the report examines the medical equipment business structure and operation , history and product , and provides an analysis of it key medical equipment revenue line .",1
687,"the eb tough voip field phone is equipped with an integrated speaker , ethernet and shdsl connectivity , and enables several innovative application .",1
2136,"to prove the efficiency of the china mobile system , rod baber , an english climber , climbed to the mount everest summit and successfully made call .",2
136,the majority of the company s personnel in finland is temporarily laid off from one to six week in the period from february to june 2009 period .,0
628,"in a release on oct. 28 , peab said the two business will continue to be conducted under the brand cliffton and stockholm entreprenad , both part of the peab group .",1
334,"after chuck smith wa laid off on may 30 from his $ 90,000 housing consultant job , he and his wife had to cut spending in half for their family of six , having to rely on his wife s income about the same a his alone .",0
1964,name of company in which holding have been acquired citycon oyj 2 .,1
2229,tele2 affarsvarlden gave a buy recommendation on mobile operator tele2 ab and a share price target of 142 crown $ 23.54 15.19 euro .,2
1109,the compnay also said that it would lower the price of development project by about one third compared with last november .,1
1608,"the share capital of alma medium corporation business id 1944757 4 is eur 44,767,513.80 and it is divided into 74,612,523 share .",1
2609,grapevine city official in september approved $ 35 million in tax rebate and grant for the expansion .,2
710,the transaction wa announced on september 29 when pohjola insurance agreed to pay eur 80 million usd 106.3 m in cash for pohjantahti .,1
1039,"den bosch based tomtom is europe s largest maker of automotive navigation device , while cayman island based garmin is larger in the u.s. and overall .",1
1744,the company distributes hiab s product a well a other product .,1
2223,27 january 2011 finnish it solution provider affecto oyj hel afe1v said today it ha won a eur1 .2 m usd1 .6 m contract from state owned lithuanian social insurance institution sodra .,2
2839,we are pleased to welcome tapeks noma into cramo group .,2
2668,"rinkuskiai raised the sale by 18.1 percent , to 1.37 million liter , while the sale of kauno alus grew by 14.3 percent , to 960,000 liter .",2
2436,etteplan target to employ at least 20 people in borl aenge .,2
1112,"under the plan , which cs worked out together with public policy management institute ppmi and other partner , building with a total area of 10,000 square meter should be built on the territory in the first phase .",1
465,the diameter protocol is developed according to the standard ietf rfc 3588 and ietf rfc 3539 .,1
1223,wellness service will be important in the future .,1
1809,dutch publisher de vijver said today it ha agreed to buy a 49 % stake in belgian weekly magazine humo from finnish medium company sanoma hel saa1v .,1
2870,"eur928 ,000 in q1 2010 6 may 2010 finnish textile and clothing design company marimekko oyj hel mmo1v said today it net profit rose to eur928 ,000 in the first quarter of 2010 from eur13 ,000 in the corresponding period a year earlier .",2
2268,"excluding non recurring item , pre tax profit surged 45 % to eur80m .",2
1508,s already good position in the technical building service market in ostrobothnia .,1
1104,"it is part of the development of the world class magnetite deposit at karara , which ha the known potential for over 30 million metric ton of annual processing of magnetite over it estimated 30 year life .",1
1842,"vaisala , headquartered in helsinki in finland , develops and manufacture electronic measurement system for meteorology , environmental science , traffic and industry .",1
