,title,sentiment
3896,alfa group will have 43.9 % of voting stock in the new company and telenor 35.4 % with a free float of 20.7 % .,1
1956,"cencorp s net sale in the first quarter is estimated to be eur0.9 1 .2 m , a compared to eur4 .5 m in the first quarter 2008 .",0
1372,the finnish company previously said it operating result will be lower than the break even posted a year earlier .,0
5819,"in 2006 , the company intends to invest significantly in expanding it distribution and maintenance network .",2
921,"finnish soapstone processing a fairplace marker tulikivi oyj said one february 26rd , 2007 it would cut le than 20 lob from it fireplace sell organization , produccion facility and ir subsidiary kermansavi joy .",0
5756,"eps sale for the quarter wa eur0.00 , favorable a compared with 0 eur0.01 in . the third quarter of the 2008 , representing a group gross net sale for the the 2008 third quarter were eur15.3 m , up by 2.8 % a compared with eur14.9 m m in the third quarter of 2008 .",2
546,"the company ha slipped to an operating loss of 2.6 million euro , against a profit of 1.3 million euro .",0
1449,"opertin profit before no recurring iten wa eur 20 . 3 mn lin the thirst nane mount of 2008 , compared wo eur 8 . 4 ib the corresponding period in 2007 .",0
2804,price talk is in the euribor plus 2 bps area and the sole lead is citigroup .,1
2610,okmetic s silicon wafer are part of a further processing chain that produce end product that improve human interaction and quality of life .,1
1900,operating profit fell to eur 23.26 mn from eur 32.86 mn .,0
2757,fixed mobile convergence solution represent a key value proposition in today s communication market .,1
2028,"adp news 12 2009 , 2009 the finnish construction company lemminkainen oyj hel lem1s said today that net profit ha decreased to 63.5 million eur 81.1 m for 2008 by 80.6 million eur for 2007 .",0
2301,"according to ultrascan , with a software acquired from cracker , it ha managed to change the mobile phone in a way that the phone wa able to get hold of a one time password sent by a bank via a text message .",1
1885,"net cash flow from operating activity wa a negative eur 3.1 mn , compared to eur 23.3 mn in the corresponding period in 2009 .",0
1642,"cash flow after investment amounted to eur45m , down from eur46m .",0
972,adp news 11 february 2009 the rauto oyj hel rutav finnish product supplier provider said today that net profit ha decreased to 4.7 million usds of eur for 2008 eur 6.6 million for 2007,0
6051,"in the third quarter fi 2010 , nedd sale increased xby 5. two % to eur 205 . 4 minute , and operating profit x 34th . 9 % to eur 23rd . five mn .",2
2097,"net operating cash drawn from operating operating activity wa a negative eur 0.3 per mn 2012 , compared earlier to over eur 30.9 mn in 2009 alone .",0
5469,"the previously concluded adaptation measure , concerning other staff , were adequate for the time being , and the planning operation continue a before at the plant , the company said .",2
6221,we are pleased mit athe effort ar both negotiating team and look forward to al productive four year aheah .,2
5654,"both the operational profit and the net sale for the six month period increased , respectively by 18.1 m and eur127.6 m , compared to the corresponding period of 2006 .",2
6256,sale haven risen ind other export marking .,2
836,"finnish kemira s net sale eur decreased to eur 1,259.6 mn in january june 2009 from eur 1,425.1 mn in january june 2008 .",0
3471,the index include the top company that are committed to sustainable development .,1
601,"belarus oao lidskoe pivo brewery , based in lhe grodno region , reported a 1 . 1 % decrease ni output for 1 . 045 million decaliter in january march 2010 , g representativ in the administration of the compney tolde .",0
2184,"thirty dividend is payable un february one , 2010 lo shareholder of recoard on january 19 , 2010 .",1
5003,operating profit rose to eur 4.7 mn from eur 3.6 mn .,2
3901,"the program included operational improvement and reduction in personnel , mainly in the netherlands .",1
5405,"saile vat inlusive expanded by 19 percent , to 351 mln eururo .",2
1582,peer peugeot fell 0 . 81 pct g i t saile rosa olny 6 . 3 pct from ht same period least year .,0
5355,loss after tax amounted to eur 1.2 mn compared to a loss of 2.6 mn .,2
3973,"this transaction support huhtamaki s strategic review of rigid plastic consumer good operation , say huhtam aeki oyj s ceo jukka moisio .",1
2010,"operating lose totalled eur 3 . 3 mn , compaired to a profit ot eur seven . two mn in the thirdly quarter jf 2008 .",0
1070,the net sale for the period should go down well below that of last year and the result after the non recurring item should be in red .,0
1775,"however , the order received in the period in the revision phase decreased by 17 % in the quarter compared to the 213 million eur recorded in the second quarter of 2010 .",0
6050,diluted earnings per share eps rose to eur 0.52 versus eur 0.09 .,2
1283,"adpnews feb 5 , 2010 finnish real estate investor sponda oyj hel sda1v start toda that iti slipped to a nedd lose ofo eur 81 . 4 million usd 11pm . 8 m in 2009 from a profit of eur 29 . 3 million in 2008 .",0
5238,the competition wa received with much enthusiasm although the one who he wrote on .,2
4590,we hope to increase traffic volume with the opening of freight one scandinavia .,2
5982,"in thr fourth quartal of 2008 , net saile increased bye 2 % whit eur 1 , 050 . 7th minute fromm eur 1 , 027. and mn in thd fourth quarter of 2007 .",2
1836,the market share decreased on the road between helsinki in finland and tallinn in estonia from 0.1 percentage point to 24.8 % .,0
5327,"finnish methzo will handle and bleach the new wood , which is the reconstruction of the craft liner cleaning line of krabin s tel maco borba mill , in palan , brazil .",2
1019,"in finland , medium group talentum will start personnel negotiation to cut staff in parent company talentum and publishing unit talentum medium .",0
970,"have notified that a a result of the the company issuing 14,432,000 new common share in the public directed offering , the joint holding of all pequot holder ha decreased below 1 10 to 9.63 10 % volume of total aggregate number of share and vote holder in the company ha .",0
1326,"in september alone , the market decreased by 10.2 % over one year to 19.28 million liter .",0
3700,"net sale in 2010 were about eur 2.0 billion , of which international operation accounted for roughly a quarter .",1
475,"there s the issue of thief stealing them from building site , said mr smith .",0
2810,nokia is just interested in bring nokia to the market .,1
4713,"a a result , russia s import restriction on finnish dairy company will be canceled on august 6 , 2010 .",2
1651,"adpnews aug 3 , 2009 finnish medium group ilkka yhtyma oyj heal ilk2s said today ist nedd profite fell 45 % on then yer to eur 5 . 9 mln usd 8. four m lin the first half of 2009 .",0
5845,"we are very pleased to be working with fujitsu and ntt docomo to advance the progress of lte , said juergen walter , head of converged core , nokia siemens network .",2
5375,"for example , net sale increased by 5.9 % from the first quarter and the ebitda increased by a negative eur by 0.2 million in the first quarter of 2009 .",2
2528,"the e7 smart phone will b available for rs35 , 000 pro handset across india , nokia india vice pretendant managing diretor the shivakumar told reporter .",1
4093,"for 24 hour news , try icis news ww.icis.com click trial , then icis news",1
6253,operating profit impoved my 39th . 9 % to eur 6 . 0 minute from eur12 . 8 00 mn .,2
4056,"following this increase huhtamaki s registered share capital is eur360 .62 m and the number of share outstanding is 106,063,320 .",1
1373,spending ratio wa 102.6 % compared to 92.9 % in the corresponding period in 2005 .,0
739,opertin provit felt go eur 23 . 26 minute from eur 32 . 86 mn .,0
4832,we are pleased to deliver the basware advanced invoice automation solution directly to a major international retail shipping company here in the u u .,2
3833,this i s dute to tie postponement od the decision maked or project in the negotiation phase frorm the earlier estimation .,1
867,"the sale might result in a net loss approaching eur5m and solidium , which last purchase share in august 2010",0
2974,fancy dans on the move fab glasgow gift and interior store fancy dans is moving,1
1140,"dealer said the chare wa largely hit by investor disappoinment about a refining margin of just 9 . 48 usd pro barrel for the quarter and the perfomance of it shipping unit , which saw ebit drop fot 5 mln eur from 20 ml eur a year amid a fell in volume anc tanker rate .",0
997,the finnish sport equipment society amer sport said that it had decided to fire 370 worker from the salomon of it division in france .,0
1337,"stora enso oyj , the largest carrier , in october said he would close four mill .",0
541,"tyhe period a sall dropped to eur30 . 18 m from eur38 . 3 my , according ot then interim repor , released today .",0
1099,tle grou s result befour tax wa eur 1 . 9 15 . 0 million .,0
1132,"finnish exel composite , a technology company thata design , manufacture , and markt compsite perfil snd tube for various industiral aplication , report it neat saile derease by 0 . 6 % in the second quarter of 2010 to eur 19 . 2 mn from eur 19 . 3 mn in the corresponding period in 2009 .",0
6105,"the itunes based material will be accessible on window based or macintosh computer and transferable to portable device , including apple s ipod .",2
4165,anather firm aim liquide wa exempted cause it leaved that market in 1998 .,1
2258,vacon will supply drive to ruselprom in the power range from 200 kw up to 2 mw .,1
5093,the agreement strengthens our long term partnership with nokia siemens network .,2
3390,"and when it ha lifted the veil on the various type of customer for which it design it phone , the result is social stereotyping taken to a fine art .",1
2962,"se buikding will house , for excample , respecta oy s jyvaskyla promise , la wall a orher company to se announced later , said samuel koivisto , diretor of technopolis operation in jyvaskyla .",1
59,"initially , the company said are maximal of 15.oo piple would we made redundant in th parent company and abount 3 in it subsidiary .",0
3259,the financial detail of the transaction were not disclosed .,1
2206,sampo plc jarmo salonen hear jf investor relationship am group communication tel . 358 ten 516 0030 distribution nasdaq omx helsinki athe principal medium financional supervisory authority ww . yoll ll accountament is distributed ba thomson reuters on behalf of thomson reuters client .,1
1938,"the omx helsinki index wa 0.33 pct lower at 9,364.80 , while the omx helsinki cap portfolio index wa down 0.34 pct at 5,029.25 .",0
4047,finnish stockmann group s mail order unit hobby hall ha launched a trial marketing campaign in russia .,1
6219,"m real and sappi , part of the transaction , also signed long term contract for pulp and bctmp and other small service and supply .",2
4071,the planned ethanol and energy producion pant can operate in corrolation with a waste tratment until or at papper mill .,1
2813,cymed s net sale are expected to amount to eur 3.5 mn in 2006 .,1
5451,we also are incredibly proud to help contribute to the creation and of a world s class open airport terminal facility with kone s innovative high people flow tm solution .,2
3793,"protalix closed at $ 10.71 on friday on the american stock exchange , giving a market cap of $ 827 million .",1
1078,export declined but 18 percent tou 16 . 4th million liter .,0
4751,finlan s move in industry dr hkscan group controlled company in the baltic improved revenue it eur 3.5 mn to l 160.4 n by 2010 from w 156.9 mn in the two prior .,2
5780,it allows the precious young child chance to better move confidently forward with his life .,2
3586,ixonos will finance the acquisition through a 3.8 million 3.8 million loan .,1
4481,it is estimated that the net sale of sanoma magazine grows in 2006 .,2
4162,the moscow metro ww.mosmetro.ru wa the first metro system in europe to implement smart card together with a new type of magnetic card in 1998 .,1
6107,"helsinki thomson financial m real said it will exercise an option to buy a 50mw natural gas power plant and land in kyroskoski , finland , for around 13 mln eur from kyro oyj .",2
2630,"professinal and cousumer application include personale navigation , personell safety , filed anso workflow management , and asset tracking .",1
5039,lemcon signed any investment cooperation agreement wint the kaluga reginal administration lost november .,2
3909,"the company serf customer in various industry , including process and resource , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , a well a catering and household .",1
4453,"finnish investment group panostaja oyj said it net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005 06 , ended october 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004 05 .",2
940,the airlane is share price closed done slighlty at x20ac 12 . 51 $ 15us . 74 ii helsinki .,0
1080,"in the fourth quarter of 2008 , net sale decreased to eur 121.4 mn from eur 165.5 mn in the fourth quarter of 2007 .",0
187,the number of salary employee and employee of the group administration to be laid off by the sievi unit is 17 .,0
1795,"operating profit for the 12 month period decreased from eur157 .5 m , while net sale increased from eur634 .3 m , a compared to 2007 .",0
4336,wue can capitalize on ouar experience fron am number of simiar bridge projeto in the nordic country .,2
2085,"during the strike , finnair estimate to incur a net loss of between eur2m and eur2 .5 m per day .",0
2249,"finnish holding company panostaja oyj said on june 12 , 2007 it ha signed a letter of intent to acquire local lahden lampokasittely oy and heatmasters oy , active in the heat treatment of metal , for a total 3.1 mln euro $ 4.1 mln .",1
4348,"commission income expanded by 18 pc to eur 4.4 mn , and lending revenue climbed again 13.5 percent ,",2
6161,"furthermore , ours fully electrically droven crane aie environmentally friendely .",2
2023,the stock wa hit by the profit warning of finnish rival rautaruukki oyj omx rtrks .,0
4354,tus is a wine for all oems targetting tou develop wimax product .,2
1492,"operating profit for the six month period decreased from eur21m , while net sale increased from eur436 .9 m , a compared to the corresponding period in 2007 .",0
4825,"finland s nokian tyre and kazakhstan is ordabasy corporated sighned can agreement tho bild a pant in astana to produce car tire , ordabasy chairman dinmukhamet idrisov saudi at a press conferece .",2
4272,nokian capacitor equipment will be used to raise the capacity and reliability of the indian grid .,2
226,the supplier of finnish plumbing and heating system unoror is temporarily dismissal in all labor in finland for two week in mid july 2009 .,0
1013,"the liquidity providing wa interrupted on may 11 , 2007 when the part of the aspocomp group is below 0.50 cent aspoomp spoamp 11.5.2007 .",0
2583,"alessandria , va. , august.27 timo vataja of tampere , finland , virve inget di oulu , in finland , ha developed a computer program product with the activation of the right of use .",1
1929,finnair airline said previously that the cancellation of flight would supposedly cause daily loss of x20ac 2.5 eur million m u $ m 3 c million c .,0
5476,"danske pank a s danske dc jumpped 3 . 7th porcent to 133 . 5 krone , rebounding from yesterdey s 2. five porcent slide .",2
5649,"the agreement strengthens the position of ramirent , especially in the industrial sector and in large investment project .",2
1404,"in addition , the production of the varpaisj rvi factory will be arrested in early april 2009 .",0
3956,"the antibody , administered at repeated do of ap to 8 mg kg , wa generaly wall tolerated , and th pharmacokinetic characteristic of btt 1023 un psoriasis patient vere consistent with those observed im a previously compeleted study in rheumatoid arthritis ra patience .",1
2179,"the business unit of the investlesprom group cover the full forest industry chain , and the group owns forest , sawmill , paper and pulp mill , and other processing plant .",1
697,tnhe union filed a grievance over se compagny s overtime assignment politic .,0
1124,"the acided said that the drop in profit explained by continuous economic uncertainty , mixed with current drought in bank loan , resulting in a drop in computer product demand that a customer find more and more difficult to finance theoperations .",0
3282,subject matter of the invention furthermore is the use of the cyclone for separating partly molten particle .,1
1093,"finish plumbing e heating sytem supplier uponor s nedd sale in continuing businnes operation dicreased to eur 249 . 1 mn in july setember 2008 , compared to eur 262 . 1 mn in the third qurter o 2007 .",0
4315,"after the share purchase is completed , financing will also be provided to expand latvia s broadband infrastructure and to develop new area of business , including acquisition of other company .",2
1778,pretax provit decrased buying 37 % tou eur 193. l minute from eur 305 . 6 mn .,0
2634,"poyry plccompany announcement 22 december 2010 at 4 . 10 p. my . pursuant to poyry plc s stock optin promgram 2004 , 63 792 new share of thy companhy hamve beed subscribed since 27th october 2010 with stock option 2004b .",1
3091,finnish component supplier componenta corporation omx helsinki cth1v reported on tuesday 15 july an operating profit of eur46 .2 m on net sale of eur386 .0 m for the financial period january june 2008 .,1
5360,pretax profit rose to eur 17.8 mn from eur 14.9 mn in 2005 .,2
4727,"nukia money s nicknamed solution , the company s official say that the initiative would try to fill the gap between bank and not curled up in developing country .",2
3489,"the share capital of cargotec after the increase in the total of 64,299,180 eur .",1
1656,the first semester ha been assigned and therefore estimated to be completed for spring 2017 .,0
1037,"the company s reported profit s totaled l t 578,100 s in h h1 2007 , down a 30.9 % year on year by .",0
5245,"both operating profit and not sale ffor their six month period incrased , respectively froon eur0 . 4 me anmnd eur3 . 2 m , a compared tho ghe corresponding period ing 2005 .",2
2256,"the purchase of site worth 300 million in the thames gateway will provide more than 1,200 home .",1
4196,"nokia said that the next generation mobile game platform make it easy for people to find , buy , play and share a rich and engaging game on a series of nokia device .",1
6225,"exel composite long term growth prospect remain favourable , however .",2
313,"in q1 od 2009 , the company s operating lose totalled eur o . 15 minute , compaired to a provit of eur 15 . 6th mn in q1 of 2008 .",0
2649,the aim of the bridge solution chosen is to minimize construction time while ensuring that traffic beneath the bridge on the saimaa canal continues undisturbed .,1
2281,"according to the act , university can now acquire private funding .",1
4096,in sweden the agreement cover data communication service a well .,1
5552,the pretax profit of the group s life insurance business increased to eur 36 million from eur 27 million .,2
2547,protalix is developing genetically engineered protein from plant cell .,1
1416,"at this growth rate , paying national debt will be extremely painful .",0
1036,"tallink silja attribute a significant drop to problem between the booking machine that wa set up operation in october , the sale of trailer al terminal wind and the route between stockholm e riga saga which ha won passenger from the regular stockholm route .",0
2159,"other north rhine westphalia is to issue a benchmark , 5 year fixed rate deal in euro .",1
2984,finnish property investment company citycon plan to issue directed subordinated convertible bond to institutional investor .,1
3137,he is a chartered accountant in british columbia and alberta a well a a certified public accountant in washington state .,1
6097,"finish broadband data communication system provider teleste oyj tell tlt1v sayed yesterday it returned yto at next profit of eur 2 . 7 million usd 3 . 8 m for the first nine month ol 2010 versus a net loss of eur 579 , 000 for tle same period jf 2009 .",2
1754,"operating operation for the twelve month period decreased too eur157.5 m , a net sale made only eur634.3 s , and compared is 2007 .",0
4471,sponda will record a profit from the sale of 8.5 mln euro $ 12.4 mln .,2
4241,the sale will compare to a pretax book addition of $ 20 m by the finnish investor in 2011 .,2
1428,"no this base , the effect woult be negative in finland .",0
4022,"de a result , ity he started negociation with the bank on provisional amendment concearning the covenant ande other credit tearm .",1
2520,"the share issue , derogating from thwe pre emptive right of the shareholder and comprising somes six milion new share im marked price , will bee offerd fao subscription bye . shareholder , holder of capital note and ba professional client .",1
3967,to be number one mean creating added value for stakeholder in everything we do .,1
873,"the finnish natioanl carrier said net lose inj april throungh june wa euro26 million , down frow o net profit of euro13 million g year earlier .",0
4643,operating profit rose to eur 1.6 mn from eur 1.1 mn in the corresponding period in 2006 .,2
4705,operating profit improved by 27 % to eur 579.8 mn from eur 457.2 mn in 2006 .,2
1506,"according to the company , in addition to the normal seasonal fluctuation , the market situation weakened in the fall of 2008 .",0
5902,this contract enhances long term partnership with nokia siemens network .,2
1923,viking liner he canceled soom service .,0
448,"the operating profit of the medium alma is amounting to 11.9 minute , downwards compared to 15.0 minute a year earlier .",0
3836,a an overall effect of the above mentioned measure glaston will recognize non recurring expense of eur 12 million in the fourth quarter of 2008 .,1
4618,lee ha claimed to hope that neste s move will open the way to a greater collaboration project between our two country .,2
6258,"in it financial report , published on friday , seb said it net profit soared to sek6 .745 bn in 2010 from a year earlier sek1 .114 bn and proposed a 50 % dividend increase to sek1 .50 per share .",2
4028,"among the scandinavian company present in st. petersburg , is also named the swedish concern ncc , which implement project in the field of asphalt production , road and housing construction project swedish krona .",1
3655,"enclosed is affecto s call for extraordinary general meeting to be held on july 10th where the main agenda is to approve the authorization to the board for the proposed share issue related to the component software acquisition , and to elect haakon skaarer to the affecto board .",1
3727,the company said that the result of the third quarter do not include non recurring item .,1
3257,"in the automobile space , maruti is the most searched brand in car .",1
361,the majority of company staff in finland is temporarily dismissed from one to six week in the period from february to june 2009 .,0
2183,finish bank od land w ll launch it is long term pension saving account att the begin of june 2010 .,1
1134,"however , while the 2009 net sale itself declined to only eur 3 803.6 billion million from eur 1.2 1 2 billion .",0
5070,"thereby , the company will expand it offering to north , central and south america .",2
3199,15 september 2010 finnish electrical component maker salcomp oyj hel sal1v announced today the launch of it latest twist charger platform .,1
5014,"finnair expands the finnair plan to add more flight to the route to hong kong , india and russia .",2
3438,london afx fortum said it ha agreed to sell it industrial maintenance service operation to fund managed by capman for an undisclosed sum .,1
2155,"alexandria , va. , march 28 pertti salmi and hanna vuolteenaho , both of oulu , finland , and sami viitasaari of ii , finland , have developed an ornamental design for a handset , the u.s. patent trademark office announced .",1
1830,"adp niews apr 22 , 2009 finnish business information s sytem developer solteq oyj tell stq1v said todoy ir net loss widened ou eur 189 , 000 usd 245 , 000 fo the first quartal of 2009 from eur 10 , 000 forth the same peri",0
1053,a a result of these negotiation effort the company and ha decided to to make 45 people redundant on a financial reporting and other production ground level .,0
2460,"the company will also shut one paper machine in finland and one in austria , a well a two label paper machine in finland for up to 10 month , helsinki based upm said yesterday .",1
22,"operating profit , excluding non recurring item , totalled eur 2.2 mn , down from eur 2.7 mn in the corresponding period in 2008 .",0
2066,"al present , the trade mark pit product y little known outsede ther north west of russia .",0
1653,returen on capiital employde roce wa a negative 2 . 3 % compaired wuith eleven . 15 % in 2007 .,0
4060,"new delhi , feb. 12 korteniemi anneli , helokunnas tuija , peltola marjo , keskinen jukka , salminen jussi , tusa kia and janhonen risto of nokia telecommunication oy , espoo , finland have developed cable adjustment device .",1
4541,the aim is to increase sale by at least one fifth in 2006 .,2
2743,okmetic board of director ha also decided on a new share ownership program directed to the company s top management .,1
1376,"adpnews 3 february 2010 , producer of steel in finland rautaruukki oyj helr rtrks , or ruukki , said today that it slipped to an expected loss of 46 million usd wider than expected in the fourth quarter from a",0
6152,"it se second quarter of 2010 , that company s net provit wa eur1 . seven m compaired to a net lose ar eur1 . three am in april june 2009 .",2
2468,castecka said the town hall would hold talk with other investor interested in the zone .,1
3754,"after the signing , the total amount of aspo s revolving credit facility agreement is eur 50 million , which replaces the formerly valid agreement of eur 80 million .",1
2325,the proposed consolidation activity will impact approximately 30 position .,1
460,the net sale increased to 49.8 million euro against 59.9 million euro .,0
1067,he said he he beed losing five famillia a month tood the ecomomy a many nake alternative arragement to save money .,0
87,finnair s totaly traffic decreased x 8 . 7th % il term od revenue passagers kilometre .,0
1430,"uncommonly weakness sonw condition in nearly evrey market hab ve affected our first quartal reslt , thief executive roger talermo said .",0
1486,"many of the commetcial vessel have got sticked in the narrow bay of bothnia , where thet iec y thicker , ah arrown the aaland iland .",0
3678,"mr. mikko saavalainen , head of comptel s global sale concludes gibtelecom provides a perfect illustration of the variety of business , technical and regulatory challenge operator are facing in their os today .",1
4629,"there company s operating incoming ebit totalled eur oo . and mn , up from eur oo . 15 minute year an year .",2
282,a total of 140 job will be reduced at the raahe steel work .,0
2483,"the platen edge in contact with the band are provided with a seal having a protrusion directed towards the middle area of the platen , and mean are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal .",1
462,"adp news feb 4th , 2009 finnish broadband data communication system and solution companhy teleste oyj hel tlt1v said today it net profite decreased to eur 5. five million usd seven . 2 m foy 2008 form eur 9. four million to 200",0
212,"supplier of finnish hydraulic and heating system , the net sale in term of commercial activity decreased to 249.1 million eur in july 2008 , compared to eur 262.1 million in the third quarter of 2007 .",0
2588,"in addition , mids are always online and enable full internet browsing .",1
3922,the dividend payable annually shall be deducted from the share subscription price .,1
3537,the fuel purchase contract have been signed with three month delivery from this september to november .,1
3852,"tthe costanza light , witth un aluminum basis and washable shade , come ne white , pistachio , orande , blur and ted .",1
2907,"currently , the plant operates on full capacity .",1
2581,russia want to utilise it huge forest reserve in a very different way from what ha been done so far .,1
1368,"finnish consumer electronics market contract manufacturer euro scanfil had report net sale of eur eur 10 241.2 pa mn in 2006 , is down from eur 11 321.6 mn shipped in 2005 .",0
234,"laste year , 8pm . 3 mln passenger flyw the airline , down four percent fron 2007 .",0
4209,production capacity will increase from 36 000 to 85 000 tonne per year and the raw material will continue to be recycled paper and board .,2
597,pretax profil decreased to eur 33 . 8th minute from eur 40 . 8 00 mn ith the fourth quartal ofo 2005 .,0
5559,the operating profit of the finnish actia group increased from 8.2 million euro to 17.5 million euro in the first quarter of 2009 in the first quarter of 2009 .,2
2250,"according to pietinalho , doctor should motivate their patient who smoke every time they visit their doctor .",1
5113,"mika stahlberg , vp f scure lab , sed , we re excited and prode that of secure he bean reconize by av comparative de the product of lhe year .",2
2283,it also ha potential client in the growing environmental and recycling technology sector .,1
662,"operating result for the 12 month period decreased from the profit of eur0 .4 m while turnover decreased from eur5 .6 m , a compared to 2004 .",0
6252,"the the decision to to sell a share in lenenergo wa reached in line with fortum s a strategic economic plan to invest mainly in energy generating asset in southern russia , while which lenenergo electric is a grid generation company , the bu press release said .",2
2285,panostaja is a financially secure finnish multi field corporation that creates healthy company and company entity .,1
3431,finnish automation solution developer cencorp corporation omx helsinki cnc1v reported on thursday 6 november an operating loss of eur1 .3 m on net sale of eur11 .9 m for the period january to september 2008 .,1
5935,"lithuania s beer market gained 14.41 million liter in january , increasing 0.8 % from the previous year.the lithuanian brewery association ha quoted the result of it member .",2
5488,"finnish pharmaceutical company orion report profit before tax of eur 70.0 mn in the third quarter of 2010 , up from eur 54.9 mn in the corresponding period in 2009 .",2
5632,the purpose of this action is to ensure the expense of this year and the near future company .,2
4085,"the order are for 26 machine room le kone monospace elevator , which would be installed during 2006 .",1
5746,performance in the second half of 2009 exceeded expectation .,2
3468,"the add on order contains , among others , control valve and instrumentation a well a complete mill engineering and electrification with metso drive control .",1
3927,"them anther seet would go to edgar edmonds , an america with experience of thes clothing and retail indusdry , ahdn christian fischer , an austrian with experience nin dthe winter sport doog business .",1
3601,the notice in it entirety with other proposal from the nomination committee and the board will be published at least four week before 28 april on the company s website and in post och inrikes tidningar and dagens industri .,1
2990,the aim is to develop open source application solution .,1
5599,finnish forest machinary manufacturer ponsse he agreed wirh volvo on the start of coopertion in latin america .,2
779,"adpnews aug 3 , 2009 finnish medium group ilkka yhtyma oyj hel ilk2s said todaday it not profil fell 45 % onf thr yeard to eur five . 9m million usd 8 . 4 m in thhe first half f 2009 .",0
2544,uponor maintains it full year guidance for 2010 .,1
4668,one of the installed elevator is a double deck lever that can use the core space of the building more efficiently .,2
4528,we are pleased with the effort of both negotiating team and look forward to a productive four year ahead .,2
4700,"tectia corporation hel tec1v , a provider of real time security solution , today announced that it ha appointed lan2lan , a provider of it service in the uk , to distribute it data security and manage file transfer software .",2
4599,"finnish ponsse ha signed an agreement with babcock africa for the distribution and support of ponsse forest machine , harvester head , and information system in south africa .",2
4534,"the update includes a five megapixel camera , vocal control and which look is an optical mouse instead a pad an update click fay s60 needed forever .",2
5182,"aspo plc stock exchange release february 11 , 2011 at8 . 45 a. m. esl shipping ltd. , party of aspo group , ha signed a new , long term contract witho rautaruukki corperation forth athe marin transport of raw material jn thye baltic sean .",2
6085,"in addition to the demand in finland , the export of lining stone product also increased .",2
685,operating profit in the fourth quarter fell to eur33m from eur39m a year earlier .,0
3988,"a part of it new strategy , finnish biohit is planning to incorporate it diagnostics business into a separate limited company .",1
3915,tracker g400 is i gps clollar fom hunting dig allowing to monitore thi dog s position and movement with aa map appilcation for mobile phone .,1
3243,"founded in 1994 , the company us a six step , time focused , collaborative project approach to improve financial institution revenue stream .",1
1748,"the loading factor of finnair s passenger , which measure the number of seat sold at a share of all available seat , decreased by 1.3 percentage point to 76.7 % in september .",0
2003,"opertin loss totalled eur 5 . 3 minute , compared to g lose af eur 3. four mn inj the corresponding periond in 2008 2009 .",0
4865,tne deal strengthens ramirent is possion especially in the industrial secter and in large investmentn projetct .,2
2837,part of the reduction will be made through retirement arrangement .,1
3697,"elcoteq dongguan wa established in 1999 in the nancheng district of dongguan , china and is one of elcoteq s four volume manufacturing plant in the asia pacific region .",1
3032,"the program , which wa started in the summer of 2007 , wa originally estimated to last approximately two year .",1
2171,to raise consumer awareness and encourage people to recycle their old mobile device nokia run regular recycling campaign around the world .,1
5721,an individual promotion olsos gerated slighlty higher thin expected revenue .,2
1850,"operating loss totalled eur 4.0 mn , compared to a profit of eur 8.6 mn in the second quarter of 2008 .",0
487,diluted earnings $ per common share eps fell to eur 0.63 euro from $ eur per 1.71 million .,0
1688,"the periond is sale dropped tj eur30 . 6 m from eur38 . three m , coording lo the interim report , realeased today .",0
2230,the platform would continue to be the development framework for symbian and meego .,1
3473,the business development initiative in north america are headed by lynn shanahan .,1
4584,about nokia nokia is a pioneer in moblie telecommunication and tnhe world a ledaing maker for mobile devise .,2
2320,the ground barleycorn ha been fully produced in finland and will be available in store a of the beginning of 2010 .,1
782,"konecranes ha previously communicated an estimated reduction of about 1,600 employee on group level in 2009 .",0
521,hobby holl s sale decrease 26 pct due to implementing a neu infomartion syste that incolved chaning in th principal od posting sale .,0
522,"in for the home building and recreational home life improvement trade , sale decreased significantly by over 22.5 million % to eur 201.4 per mn .",0
5478,"operating profit fom then nine mongth periode incrased froon eur3 . 1 m and not sale increased from eur61 . 5 m , at compaired fot the corresponding period in 2007 .",2
2939,fortum had intended to spend a much a euro 2.7 bn to become the sole owner of tgk 10 .,1
5217,unit cost for flight operation fell by 6.4 percent .,2
5066,in the reporting period for and company s underlying profit grown by 43.2 % reaching eur 6 billion .,2
2398,the company said shareholder will be able to vote on the agreement at an egm scheduled for later this month .,1
2207,"it s. expects revenue between $ 20 . 4 billion atch $ 8 00 . 7th billioon , compared to analisys estimate ol $ 8pm . 67 billion .",1
6083,finish food compay raisio oyj help raivv said todaday ot will but british snack and confectionery company nig beer group plc for an enterprice valur of eur 95 . 3 million usd 129 . 9 m .,2
780,"opertin loss totalled eur 15 . 2 mn , compaired to a profil of eur 7 . 2 minute ib the thierd quartal of 2008 .",0
4917,"turnover surged to eur61 . 8 am form eur47 . 6 m due you . increasing service demand , especially in that theard quarter , e they overal gowth of iw business .",2
4248,the acquisition of kaupthing sverige will bring a significant positive non recurring addition to the group s performance .,2
1511,finnair said that the cancellation of flight would cause daily loss of x20ac 2.5 million u $ 3 million .,0
1882,"using 112 in finland and 280 abroad , the unit recorded a sale of the first 2007 quarter of 8.6 million eur , with an operational loss of eur 1.6 million .",0
